country,model,reasoning,run_number,attempt,TT4G35A,TT4G35B,TT4G35C,TT4G35D,TT4G35E,TT4G35F,TT4G35G,TT4G35H,TT4G35I,TT4G35J,llm_response_id
Austria,xai.grok-4-fast-non-reasoning,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,586381b7-d2a7-4f16-90f0-979e8ef85609
Austria,xai.grok-4-fast-non-reasoning,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,e6c43c8a-ce94-4fff-acdf-346cd4ea4f00
Austria,xai.grok-4-fast-non-reasoning,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,544557e0-ae1e-4fac-9652-d971d59539b7
Austria,xai.grok-4-fast-non-reasoning,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,3b90d37d-9eb5-42e2-954c-306f4bc4452f
Austria,xai.grok-4-fast-non-reasoning,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,0cf93427-cf0c-4d3c-86a2-7400f4e637d4
Austria,xai.grok-4-fast-non-reasoning,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,2ab4fa83-2407-4877-94f9-2b9abe3f6dcc
Austria,xai.grok-4-fast-non-reasoning,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,32347a6b-74ef-4afa-bc42-71beeb057fdf
Austria,xai.grok-4-fast-non-reasoning,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,ffa396e8-4e04-444d-8bab-99bc2a5cf3f8
Austria,xai.grok-4-fast-non-reasoning,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,b3cb396f-3378-4678-822b-69319626a76a
Austria,xai.grok-4-fast-non-reasoning,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,04ce3ea4-34d9-4716-b0b4-7e109ad7c3e1
Azerbaijan,openai.gpt-5.2,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,6bec4490-516d-49b6-bbe0-05c25bbb31d8
Azerbaijan,openai.gpt-5.2,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,98668195-6179-47f7-aec0-c28c915e35ae
Azerbaijan,openai.gpt-5.2,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,6eb1d4a3-0e2e-440c-a985-32742d5d2df0
Azerbaijan,openai.gpt-5.2,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,13d874f0-4fc9-4494-840b-d043fc040685
Azerbaijan,openai.gpt-5.2,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,cc683ef7-3241-4c42-80b5-f97f08987ea1
Azerbaijan,openai.gpt-5.2,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,1f326a97-00fd-4419-8292-4c785d549cd5
Azerbaijan,openai.gpt-5.2,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,185dff7f-6152-43b3-b2d1-e442e93d3651
Azerbaijan,openai.gpt-5.2,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,d0d2512c-b8ff-4284-82b7-d81ce707be5b
Azerbaijan,openai.gpt-5.2,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,45699af6-3954-4a8a-8aac-90eccf64261a
Azerbaijan,openai.gpt-5.2,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,d28ec472-5623-4894-90ef-50b565d495e6
Azerbaijan,openai.gpt-5.2,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,98e1223e-0645-44b1-824c-8964303e23ed
Azerbaijan,openai.gpt-5.2,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,1c40d507-0005-4238-8c50-b39404a775fd
Azerbaijan,google.gemini-3-flash-preview,none,1,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,78a60749-2835-4705-b174-4d5923949f67
Azerbaijan,openai.gpt-5.2,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,c03b1f32-a999-4338-bb27-14f0a2471cf3
Azerbaijan,google.gemini-3-flash-preview,none,4,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,6012dc27-95b3-4623-8409-79be3169ddbf
Azerbaijan,openai.gpt-5.2,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,4fa85855-ed7c-4880-bf5a-84d90d4ea70f
Azerbaijan,openai.gpt-5.2,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,5661b768-a67c-4a21-960d-c21cc098b811
Azerbaijan,google.gemini-3-flash-preview,none,6,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,0510dd3c-56f1-400c-bcc2-dfcc5945d442
Azerbaijan,google.gemini-3-flash-preview,none,2,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,e413ec40-b95c-4f72-9327-a31edd31b2ea
Azerbaijan,openai.gpt-5.2,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,b85c8e50-0b9e-432a-a9ac-105f3809e4b6
Azerbaijan,google.gemini-3-flash-preview,none,7,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Agree,Disagree,cfa3dcbc-e35e-4cc7-b880-7975e105acaa
Azerbaijan,openai.gpt-5.2,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,435dafba-b084-49a3-87ff-ae1487a5db55
Azerbaijan,google.gemini-3-flash-preview,none,9,1,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,809d0f64-ae0b-4bfe-9a09-e17657667a58
Azerbaijan,google.gemini-3-flash-preview,none,3,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,fbc5b69d-9fbc-4a69-b50e-dc65cd49bc8b
Azerbaijan,google.gemini-3-flash-preview,none,5,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,f4454f52-1291-4b8c-ac57-c8147301b40d
Azerbaijan,google.gemini-3-flash-preview,none,8,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,e35e2b8a-8be6-451b-b997-9beed3d0480f
Azerbaijan,google.gemini-3-flash-preview,none,10,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,74a32a0f-422f-4141-a535-443c700e01db
Azerbaijan,openai.gpt-5.2,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,9e9f4d59-a96f-4087-a7e1-3a94d8f881c2
Azerbaijan,openai.gpt-5.2,high,3,1,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,0121f965-aa9c-4eac-af52-071372796814
Azerbaijan,anthropic.claude-4.5-haiku,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,77ea7fdc-800e-43ce-b668-77757c4f0ff5
Azerbaijan,anthropic.claude-4.5-haiku,low,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,bcf243ca-cf32-45bd-a6d3-0f0ec2d1b69a
Azerbaijan,anthropic.claude-4.5-haiku,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,08d56c96-2000-4579-a12a-7e4c2a141833
Azerbaijan,anthropic.claude-4.5-haiku,low,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,1d612d62-5f0f-4b65-9e2a-b56753b80cfe
Azerbaijan,anthropic.claude-4.5-haiku,low,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,dc4b32c8-e47e-4b77-9947-1b6dcdac43a5
Azerbaijan,anthropic.claude-4.5-haiku,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,5b4b85f9-527f-4f38-a88c-31c536fa32db
Azerbaijan,openai.gpt-5.2,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,7d44383a-f4af-444c-b3e8-5ed7eaeb9fa7
Azerbaijan,anthropic.claude-4.5-haiku,low,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,a6f19701-6f2a-42ed-95e6-7bb0ab88f25d
Azerbaijan,anthropic.claude-4.5-haiku,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,3ce098cd-d78d-479d-b60c-4988903e1d5c
Azerbaijan,anthropic.claude-4.5-haiku,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,7afa5356-7fde-4c75-875c-95f23a2378c5
Azerbaijan,anthropic.claude-4.5-haiku,low,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,15546eac-a6e2-41a9-ac38-273bd117fad1
Azerbaijan,anthropic.claude-4.5-haiku,low,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,67503dd6-525e-41bb-addf-ee3b867d067b
Azerbaijan,anthropic.claude-4.5-haiku,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly disagree,Agree,Agree,Strongly agree,Agree,b82b12d6-2ff4-4ddf-bd9a-51e7fbb2a035
Azerbaijan,anthropic.claude-4.5-haiku,low,1,1,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Disagree,875c8b3e-d74f-4d7b-bdae-4f562c113291
Azerbaijan,anthropic.claude-4.5-haiku,low,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,cd53c622-eb1f-40a4-9589-2b30f29bc869
Azerbaijan,xai.grok-4-fast-reasoning,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,b0e1a012-f9f8-4a47-9d67-c88c648d485e
Azerbaijan,xai.grok-4-fast-reasoning,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,e3530738-f561-4b11-8c29-d13afaa6c71e
Azerbaijan,anthropic.claude-4.5-haiku,low,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,00ea1915-7eb0-4ab8-b030-a9aa5d9e570a
Azerbaijan,anthropic.claude-4.5-haiku,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,bd090833-d1ef-4b8e-b937-c77b07c4147e
Azerbaijan,anthropic.claude-4.5-haiku,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,5ce1d3a5-c0f6-4388-9b8f-2bbd83eb22fb
Azerbaijan,xai.grok-4-fast-reasoning,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,1530adbe-3189-415b-a1c5-f3fb8a276ab2
Azerbaijan,anthropic.claude-4.5-haiku,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,51ee9e03-37e2-4480-b032-6ece59058698
Azerbaijan,xai.grok-4-fast-reasoning,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,9c95a94b-69a8-4b4a-a52d-daf966ba616d
Azerbaijan,anthropic.claude-4.5-haiku,low,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,ad5234f1-4960-4ab1-9bd7-a20ec0430274
Azerbaijan,anthropic.claude-4.5-haiku,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,ef05b6ba-ad4b-4b29-8314-ffc5575d3073
Azerbaijan,xai.grok-4-fast-reasoning,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,d40a0972-961a-4129-8ef5-4def5e1e5f24
Azerbaijan,xai.grok-4-fast-reasoning,high,1,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,78bf55f8-4916-410f-a2ce-f07963459c1c
Azerbaijan,xai.grok-4-fast-reasoning,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,c58e1f63-b9ad-450d-8bb7-079319a9c17e
Azerbaijan,google.gemini-3-flash-preview,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,20d32692-4a6c-43d9-a127-db69bb6ce0a8
Azerbaijan,xai.grok-4-fast-reasoning,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,5708bc91-5563-43cd-b22c-d79f56a897b7
Azerbaijan,xai.grok-4-fast-reasoning,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,07f8606a-746c-4717-899d-6ac4d4fc17b4
Azerbaijan,xai.grok-4-fast-reasoning,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,50ddfa8a-f095-4e01-afb5-1965ca402036
Azerbaijan,google.gemini-3-flash-preview,high,6,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,50604d30-ac98-4602-a90c-420bd473066c
Azerbaijan,google.gemini-3-flash-preview,high,2,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,5980fa68-e694-48ee-a17e-76b0f199d873
Azerbaijan,google.gemini-3-flash-preview,high,1,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,9e6c63bb-e892-42c3-9739-04e66d1fe7ed
Azerbaijan,google.gemini-3-flash-preview,high,7,1,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,427743c2-3cbc-4c7d-b9da-f3fda216d9c5
Azerbaijan,google.gemini-3-flash-preview,high,9,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,f9e2a4c9-a861-4cdf-a103-45caca84f1ab
Azerbaijan,xai.grok-4-fast-non-reasoning,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,a2917b88-eb1b-490a-bb54-02663ab5e9b2
Azerbaijan,xai.grok-4-fast-non-reasoning,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,4f4e6061-57fd-4cfc-b0ef-fd5a12d25374
Azerbaijan,google.gemini-3-flash-preview,high,3,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,ebf65068-7a8a-4db6-8030-3ad3e71bc191
Azerbaijan,google.gemini-3-flash-preview,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,1611858c-dac3-4ada-8132-7e27b9344883
Azerbaijan,xai.grok-4-fast-non-reasoning,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,8f32e0b2-5db4-4f57-98da-c70388ab6d11
Azerbaijan,xai.grok-4-fast-non-reasoning,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,d3c0a4c4-cbc7-47b1-ab82-85d2f4ecefcb
Azerbaijan,google.gemini-3-flash-preview,high,4,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,38c11584-2698-4862-a7a6-9d3e8eb6b63f
Azerbaijan,xai.grok-4-fast-non-reasoning,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,c04fb5ec-a900-442a-8b29-2ed03ae5edb2
Azerbaijan,xai.grok-4-fast-non-reasoning,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,e4e6c5af-306d-4ab3-a099-1304c409ab14
Azerbaijan,xai.grok-4-fast-non-reasoning,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,60f9e0c1-0bc2-4fbb-8d42-9e645e2b9074
Azerbaijan,google.gemini-3-flash-preview,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,75787b38-5986-44b7-91af-63f850d28e26
Azerbaijan,xai.grok-4-fast-non-reasoning,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,92ae7a03-bdd1-426c-b9aa-11342346e622
Azerbaijan,xai.grok-4-fast-non-reasoning,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,02f3d187-af3b-40ec-830f-f1c6bef21081
Azerbaijan,xai.grok-4-fast-non-reasoning,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,cbadc87b-edc1-4a7f-92d4-1a5f1581f39f
Bulgaria,openai.gpt-5.2,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,69808d38-7e27-4fd8-b4d7-b118ffbae1d5
Bulgaria,openai.gpt-5.2,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,f96b29cc-e98f-4744-8bad-e51d48412aa8
Bulgaria,openai.gpt-5.2,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,72f8a829-8cf0-42be-842a-0b7491106173
Bulgaria,openai.gpt-5.2,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,e2605b1f-5e47-4be6-b934-41f00f020335
Bulgaria,openai.gpt-5.2,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,bc74d9d6-9792-420d-b7a4-7c66deb200e9
Bulgaria,openai.gpt-5.2,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,bc91a552-32b3-4bba-8f03-ee5f1a5c51e6
Bulgaria,openai.gpt-5.2,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,36b12285-e418-4f32-8617-373ad888ccaa
Bulgaria,openai.gpt-5.2,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,5d57bbe0-2cca-494d-8928-5cd942594379
Bulgaria,openai.gpt-5.2,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,d71627c6-d306-42ea-b937-ac68ecd7ccd1
Bulgaria,openai.gpt-5.2,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,18eeecdd-27b1-4ee1-9a3c-5298b3580841
Bulgaria,openai.gpt-5.2,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,fda1a3e3-9d6b-48ec-bf9d-4aa97484c48e
Bulgaria,openai.gpt-5.2,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,263ee5e7-c297-4c74-87be-39ac6c7123ae
Bulgaria,openai.gpt-5.2,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,fd058c01-48a5-420f-9181-a1e3e1fb8e14
Bulgaria,openai.gpt-5.2,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,f430caac-402d-4d84-85fb-be99874ff28f
Bulgaria,openai.gpt-5.2,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,5609d34a-76a9-4065-8da0-788643ac0060
Bulgaria,openai.gpt-5.2,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,5f726a2f-7110-4640-b8ff-eddeafe3e01c
Bulgaria,google.gemini-3-flash-preview,none,7,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,32596971-7371-4e2d-86fe-d2f96cf9e107
Bulgaria,google.gemini-3-flash-preview,none,5,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,86f86623-9b46-4f8f-9fd1-d90da2397c96
Bulgaria,google.gemini-3-flash-preview,none,3,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Agree,Disagree,cd7af3fc-7919-45e4-be09-1eab993a27d6
Bulgaria,google.gemini-3-flash-preview,none,10,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,ef60d95a-0b83-4a6a-9c56-2a8042767d55
Bulgaria,google.gemini-3-flash-preview,none,1,1,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,afe70a0b-e75f-4d5a-b670-773c9eda5542
Bulgaria,google.gemini-3-flash-preview,none,8,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,42950c9b-e916-4fa7-8c28-5ede15d4a32b
Bulgaria,google.gemini-3-flash-preview,none,4,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,5fca88f1-bfb2-413c-9150-46283cb8651b
Bulgaria,google.gemini-3-flash-preview,none,2,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,54140220-cb7e-4392-af82-d05b570cef8b
Bulgaria,openai.gpt-5.2,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,f7cab4e1-da65-4aa8-8791-09b16241ed63
Bulgaria,google.gemini-3-flash-preview,none,6,1,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,e27a5be3-ed27-4a6c-a802-da2e71ff0995
Bulgaria,openai.gpt-5.2,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,363ed4c5-6c93-440b-bf50-c83b49574f52
Bulgaria,google.gemini-3-flash-preview,none,9,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,cf46c0c5-1e00-4301-bd91-9365e11eadb3
Bulgaria,openai.gpt-5.2,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,b3d4874b-d4b8-4bda-8e27-303bbdc4759e
Bulgaria,openai.gpt-5.2,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,cd50fadf-698d-478b-b126-f50e6f97c11a
Bulgaria,anthropic.claude-4.5-haiku,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,6a614c5e-0a9f-4e08-9825-04289aacc59e
Bulgaria,anthropic.claude-4.5-haiku,low,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,81d96dcf-65e0-46d1-95f5-555881b6679a
Bulgaria,anthropic.claude-4.5-haiku,low,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,18451eea-a818-4532-9e73-7a2defc8bc30
Bulgaria,anthropic.claude-4.5-haiku,low,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,85bb5485-b405-4a25-80f8-d74719b63e99
Bulgaria,anthropic.claude-4.5-haiku,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,f7c2e24e-ef6a-4c21-b695-a2cfa58fde20
Bulgaria,xai.grok-4-fast-reasoning,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,b5bc94be-a7cc-4efd-ba2f-6a304aac0106
Bulgaria,anthropic.claude-4.5-haiku,low,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,d5717317-075b-4851-8c36-dbc9496bd0cf
Bulgaria,anthropic.claude-4.5-haiku,low,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,7dc38102-be86-470c-9d82-ca506e56e08d
Bulgaria,anthropic.claude-4.5-haiku,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,8550306c-7944-4831-92b0-1ea3f5db2714
Bulgaria,anthropic.claude-4.5-haiku,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,eca23a65-2b99-49be-be7b-948feb1812b1
Bulgaria,anthropic.claude-4.5-haiku,low,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,84ec3310-f559-4360-97ec-51d256dd76b0
Bulgaria,anthropic.claude-4.5-haiku,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,c5dbb835-50ad-4212-9eca-d326a185512b
Bulgaria,xai.grok-4-fast-reasoning,high,6,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,e230592c-24ab-4ace-8b92-cd4a2e5daede
Bulgaria,xai.grok-4-fast-reasoning,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,4ce1be16-5f8d-418b-b0d3-9575e90f799c
Bulgaria,anthropic.claude-4.5-haiku,low,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,480c352e-5b6d-41b9-81de-91e69faab828
Bulgaria,xai.grok-4-fast-reasoning,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,5fcc9df2-46cf-41bb-b343-99b6db4cccd7
