country,question_id,run_number,attempt,response_from_llm,response_score,model,llm_response_id
French Comm. (Belgium),TT4G35H,1,1,Agree,3,gpt-5.1,48128adf-abc9-4953-b26f-9534660d65ad
French Comm. (Belgium),TT4G35I,1,1,Agree,3,gpt-5.1,a687188d-98e0-47cd-a677-f847fe68a5c0
French Comm. (Belgium),TT4G35J,1,1,Disagree,2,gpt-5.1,5189cca8-acdb-4181-a35d-efb73377d890
Brazil,TT4G35A,1,1,Strongly agree,4,gpt-5.1,ba9d1e0a-2033-4011-b7c2-db7053cb8eb4
Brazil,TT4G35B,1,1,Strongly agree,4,gpt-5.1,70217d4c-ee2c-4110-a15c-9696943e61f4
Brazil,TT4G35C,1,1,Agree,3,gpt-5.1,c92c4720-8e7c-48bc-9aa8-06bda5ee1da1
Brazil,TT4G35D,1,1,Agree,3,gpt-5.1,93f6cfe5-0413-4b34-826d-d5431fc9ec66
Brazil,TT4G35E,1,1,Strongly agree,4,gpt-5.1,80deedfc-24cd-4660-85fb-c30865181f47
Brazil,TT4G35F,1,1,Strongly agree,4,gpt-5.1,9a6d68fd-4768-4a61-964f-f279de154b22
Brazil,TT4G35G,1,1,Strongly agree,4,gpt-5.1,c66a2983-b2ce-4e1f-9bcf-0c59ca8e586b
Brazil,TT4G35H,1,1,Agree,3,gpt-5.1,09fca3b4-06d4-4485-8e81-2883f67e3e58
Brazil,TT4G35I,1,1,Agree,3,gpt-5.1,b90369e5-def4-4e55-a0f0-735e1f116873
Brazil,TT4G35J,1,1,Disagree,2,gpt-5.1,6fc42c89-9a92-446d-9275-2eb2b146f58b
Spain,TT4G35A,1,1,Agree,3,gpt-5.1,ae9aee6d-f09b-43f9-ba99-102c9ee3787c
Spain,TT4G35B,1,1,Strongly agree,4,gpt-5.1,d75043e9-c088-4e64-a7d5-126d1eb268d1
Spain,TT4G35C,1,1,Agree,3,gpt-5.1,c30a6cea-96d4-432e-bc5a-892fea1e672b
Spain,TT4G35D,1,1,Agree,3,gpt-5.1,99166ea1-29c9-42d5-830a-5f1c4696f078
Spain,TT4G35E,1,1,Strongly agree,4,gpt-5.1,64604488-cbbe-4de5-b40c-4c850e41cf47
Spain,TT4G35F,1,1,Strongly agree,4,gpt-5.1,24f4fc75-4d95-467e-9bd5-4dca47d71df0
Spain,TT4G35G,1,1,Strongly agree,4,gpt-5.1,cde83372-b1d2-410a-a82e-135fe2126f91
Spain,TT4G35H,1,1,Agree,3,gpt-5.1,c048f915-166c-4a8c-b9b0-0469305d4bd7
Spain,TT4G35I,1,1,Agree,3,gpt-5.1,82aa3025-7e56-405f-be68-0e9c03729ead
Spain,TT4G35J,1,1,Disagree,2,gpt-5.1,cdd8521c-b02e-48ca-8ed9-8d85dd819aec
France,TT4G35A,1,1,Agree,3,gpt-5.1,4c96e4b5-811e-4f19-9f4f-1e1a64e37d0f
France,TT4G35B,1,1,Agree,3,gpt-5.1,b671a2a5-3fb7-41c7-a789-d301033e595e
France,TT4G35C,1,1,Agree,3,gpt-5.1,7734dce9-37bd-42ae-9923-9cb7a8e4b661
France,TT4G35D,1,1,Agree,3,gpt-5.1,c9c6508e-fa4c-42de-9886-e2152ce4cd4f
France,TT4G35E,1,1,Agree,3,gpt-5.1,20cfbff5-05ec-409d-b69f-2300bbf8f310
France,TT4G35F,1,1,Strongly agree,4,gpt-5.1,55849e93-aec8-4862-87da-7570e58f98b7
France,TT4G35G,1,1,Strongly agree,4,gpt-5.1,a903b60f-4c86-4c65-85b0-83271f0abed4
France,TT4G35H,1,1,Agree,3,gpt-5.1,24d4f425-c200-48ed-9b87-d9823e8b33d3
France,TT4G35I,1,1,Agree,3,gpt-5.1,238ac4a5-8aee-406d-a276-77e6a14515ec
France,TT4G35J,1,1,Disagree,2,gpt-5.1,fb045ea6-585c-431c-a9fa-0c6183d413ce
Japan,TT4G35A,1,1,Agree,3,gpt-5.1,3fd7e58c-6f33-4b94-8719-bdafb588cc63
Japan,TT4G35B,1,1,Agree,3,gpt-5.1,5fecc20e-b50a-4828-82f2-4eaded4777d3
Japan,TT4G35C,1,1,Agree,3,gpt-5.1,eefd8da5-7d2b-45f4-9680-b7c2f4be358e
Japan,TT4G35D,1,1,Agree,3,gpt-5.1,ba14e873-00c9-4b15-bcdd-9c031a5f6f67
Japan,TT4G35E,1,1,Agree,3,gpt-5.1,60e76758-590f-4538-81e3-d50027788274
Japan,TT4G35F,1,1,Strongly agree,4,gpt-5.1,32642653-eaec-44d4-a179-3690c1fb2ae3
Japan,TT4G35G,1,1,Strongly agree,4,gpt-5.1,02e9d1fc-c10f-4165-af2f-69b264cec228
Japan,TT4G35H,1,1,Agree,3,gpt-5.1,9b66e03b-a52e-4eaa-ac10-5de43a8ab511
Japan,TT4G35I,1,1,Agree,3,gpt-5.1,90cd25df-2d45-4033-adb8-e1066de38fcb
Japan,TT4G35J,1,1,Agree,3,gpt-5.1,eae172e4-1414-4380-9544-7554acaf046f
Korea,TT4G35A,1,1,Agree,3,gpt-5.1,caf3cf43-cccb-4ecb-ba87-3aa0f8bec795
Korea,TT4G35B,1,1,Agree,3,gpt-5.1,28d2da00-4ac0-40fa-baf7-6d877eb43a00
Korea,TT4G35C,1,1,Agree,3,gpt-5.1,eabfa0dc-150f-460b-b67a-831013f02aee
Korea,TT4G35D,1,1,Agree,3,gpt-5.1,aae9b73c-fd07-490a-a179-8623cc9e6a20
Korea,TT4G35E,1,1,Strongly agree,4,gpt-5.1,ef34ff8e-525f-474b-a2a2-803efd0d8713
Korea,TT4G35F,1,1,Strongly agree,4,gpt-5.1,18a273fd-3241-4500-919f-3dbb3ab43ebe
Korea,TT4G35G,1,1,Strongly agree,4,gpt-5.1,babe3d00-3d96-4eb2-ab73-7a3b8032e71b
Korea,TT4G35H,1,1,Agree,3,gpt-5.1,71873ffa-1827-40d7-b4e7-c57ea5248113
Korea,TT4G35J,1,1,Agree,3,gpt-5.1,d4450c4b-152a-4945-9396-e2c3a0db472b
Korea,TT4G35I,1,1,Agree,3,gpt-5.1,e4ac2e88-3a24-454f-9d22-6980db7c140c
Morocco,TT4G35A,1,1,Agree,3,gpt-5.1,86220efa-37d8-4591-a9eb-db3317598044
Morocco,TT4G35B,1,1,Agree,3,gpt-5.1,6e49b267-c17b-488f-9052-6aef9f1ae378
Morocco,TT4G35C,1,1,Agree,3,gpt-5.1,4e5894d9-d558-493a-b226-7d10b7541eb9
Morocco,TT4G35D,1,1,Agree,3,gpt-5.1,433579a1-c76e-464b-a260-477785b51c88
Morocco,TT4G35E,1,1,Strongly agree,4,gpt-5.1,67992242-9348-4596-b44b-22a15e3c12a3
Morocco,TT4G35F,1,1,Agree,3,gpt-5.1,83e99d33-c9d6-4b75-b3ab-011ca6653112
Morocco,TT4G35G,1,1,Strongly agree,4,gpt-5.1,2e9f2cf5-8560-4309-8f54-e2fde6577918
Morocco,TT4G35H,1,1,Agree,3,gpt-5.1,5d0eb06a-dabb-48c3-a37a-0f2f81372af2
Morocco,TT4G35I,1,1,Agree,3,gpt-5.1,0e24ca95-ef97-405d-9eac-9a75cd083b76
Morocco,TT4G35J,1,1,Disagree,2,gpt-5.1,03df4f37-5a83-4358-be55-e75ef3c43a32
Netherlands,TT4G35A,1,1,Agree,3,gpt-5.1,04c93fe8-0f78-4f9e-8d21-0e5efc2a22b2
Netherlands,TT4G35B,1,1,Agree,3,gpt-5.1,faa09422-8e57-4191-ac48-47e10b5e106b
Netherlands,TT4G35C,1,1,Agree,3,gpt-5.1,771c1db9-e8ef-48ae-aab9-319ae7367bda
Netherlands,TT4G35D,1,1,Agree,3,gpt-5.1,485b26b0-18c4-4cc4-84b9-fe407b30b213
Netherlands,TT4G35E,1,1,Agree,3,gpt-5.1,5de33e4a-78f2-4864-ae91-8d43325edf01
Netherlands,TT4G35G,1,1,Strongly agree,4,gpt-5.1,747ea969-84af-4039-92fc-6f5716ed2fec
Netherlands,TT4G35H,1,1,Agree,3,gpt-5.1,d293d206-fccd-41c2-9aa9-7452373e8ceb
Netherlands,TT4G35I,1,1,Agree,3,gpt-5.1,06f81f34-8733-40ca-8062-5b8350983880
Netherlands,TT4G35F,1,1,Strongly agree,4,gpt-5.1,4887d0e4-daf8-49f4-afba-a2ab94edfc73
Netherlands,TT4G35J,1,1,Disagree,2,gpt-5.1,290d933e-3b65-406c-be28-d8d48a4b87fd
New Zealand,TT4G35A,1,1,Agree,3,gpt-5.1,3b553374-2f4b-498d-8e6b-57a56bc4ff4a
New Zealand,TT4G35B,1,1,Agree,3,gpt-5.1,0c52841c-7d9c-47e7-ae8b-7d804f66c2db
New Zealand,TT4G35C,1,1,Agree,3,gpt-5.1,d088182b-5944-468a-8bb4-de51e67af0f3
New Zealand,TT4G35D,1,1,Agree,3,gpt-5.1,5a71a43e-3c41-41dc-a076-02d8a4695839
New Zealand,TT4G35E,1,1,Agree,3,gpt-5.1,0e207e79-e1f8-485e-a942-27b864d3d426
New Zealand,TT4G35F,1,1,Strongly agree,4,gpt-5.1,2c7ab5e9-4eb6-420e-91f3-60401ea4abb8
New Zealand,TT4G35G,1,1,Strongly agree,4,gpt-5.1,861aee29-0855-4b61-bd07-bcbcc0fa5cef
New Zealand,TT4G35H,1,1,Agree,3,gpt-5.1,4b6c98b2-c4ee-4a0c-8d89-d108d98f169d
New Zealand,TT4G35I,1,1,Agree,3,gpt-5.1,04f9cd1d-3c93-44bb-8ae3-c95102abd919
New Zealand,TT4G35J,1,1,Disagree,2,gpt-5.1,4188665f-599a-4a54-b4d1-fe410ec53316
Saudi Arabia,TT4G35A,1,1,Strongly agree,4,gpt-5.1,07e47115-3542-460f-8c31-3f4d858555b3
Saudi Arabia,TT4G35B,1,1,Strongly agree,4,gpt-5.1,e07b6b52-70e4-4ebe-8e9f-91345b0e54eb
Saudi Arabia,TT4G35C,1,1,Agree,3,gpt-5.1,89c7bf93-e7f0-4987-958f-bcb5efcc0de9
Saudi Arabia,TT4G35D,1,1,Agree,3,gpt-5.1,5f16d15a-de43-4ff7-98fb-828887107e74
Saudi Arabia,TT4G35E,1,1,Strongly agree,4,gpt-5.1,ee334d4c-e7f6-47ef-bc3c-535594f6f1bb
Saudi Arabia,TT4G35F,1,1,Strongly agree,4,gpt-5.1,25eeb0d5-d812-48d8-af83-47f9eb055831
Saudi Arabia,TT4G35G,1,1,Strongly agree,4,gpt-5.1,256033ab-7ffc-4e52-94e1-b74d691e7a34
Saudi Arabia,TT4G35H,1,1,Agree,3,gpt-5.1,79c5b58f-23b2-4d3e-b3dc-5ef6891cbbcb
Saudi Arabia,TT4G35I,1,1,Agree,3,gpt-5.1,2e18b7ff-2503-4759-8359-855bbcc15a59
Saudi Arabia,TT4G35J,1,1,Disagree,2,gpt-5.1,03f4c810-cc36-4517-832f-b8334f910de6
Slovenia,TT4G35A,1,1,Agree,3,gpt-5.1,fe479e29-482c-4eda-9076-e3ff931b8be6
Slovenia,TT4G35B,1,1,Agree,3,gpt-5.1,f7666530-b8ae-4c7f-8b99-8b2896b48ebb
Slovenia,TT4G35C,1,1,Agree,3,gpt-5.1,845eea0c-9890-4626-89cc-74e6390439e6
Slovenia,TT4G35D,1,1,Agree,3,gpt-5.1,ac7d7d86-eadc-4bc8-a591-39b7ec98b8ec
Slovenia,TT4G35E,1,1,Agree,3,gpt-5.1,aa2265ba-1c56-4ce5-97bf-e9ba1f6a1549
Slovenia,TT4G35F,1,1,Strongly agree,4,gpt-5.1,dda24869-ffc9-4334-a8bb-8ecbcf3e0e99
Slovenia,TT4G35G,1,1,Strongly agree,4,gpt-5.1,6596ab6a-1e18-43c8-b5e4-912d0027b1a2
Slovenia,TT4G35H,1,1,Agree,3,gpt-5.1,f2e1efcc-a7e4-4028-925e-63f598a4f2d0
Slovenia,TT4G35I,1,1,Agree,3,gpt-5.1,ca99c3d5-5fe7-48cf-a643-141fba886a25
Slovenia,TT4G35J,1,1,Disagree,2,gpt-5.1,75e99847-d355-46af-a566-be96f859393b
Türkiye,TT4G35A,1,1,Agree,3,gpt-5.1,132a12f7-6ad0-418c-88f2-50d3d6f727d7
Türkiye,TT4G35B,1,1,Agree,3,gpt-5.1,bf7d2bc7-d0c5-4cb2-a282-6b5e43ea991a
Türkiye,TT4G35C,1,1,Agree,3,gpt-5.1,8a5ab337-db7b-45ec-b01b-0f73d16879fd
Türkiye,TT4G35D,1,1,Agree,3,gpt-5.1,41c70a14-6021-4f4d-bdca-490720f3576f
Türkiye,TT4G35E,1,1,Strongly agree,4,gpt-5.1,7228409b-c8a7-4f32-aa19-c827c604501a
Türkiye,TT4G35F,1,1,Strongly agree,4,gpt-5.1,52630706-7df1-4f87-919d-765a5958d755
Türkiye,TT4G35G,1,1,Strongly agree,4,gpt-5.1,0f399395-7617-4182-9607-b5a81445f916
Türkiye,TT4G35H,1,1,Agree,3,gpt-5.1,67346a5f-5aec-4b29-8a80-17f5b61be869
Türkiye,TT4G35I,1,1,Agree,3,gpt-5.1,89ec8ebe-c545-4bfc-a02c-a9c7bbd187aa
Türkiye,TT4G35J,1,1,Disagree,2,gpt-5.1,4d4ec244-10ad-4717-a06c-b2dbec615b3f
Albania,TT4G35A,1,1,Agree,3,gpt-5.1,d385a921-e1b0-46b6-99f5-958eeff8a469
Albania,TT4G35B,1,1,Agree,3,gpt-5.1,1fce5a92-1e7d-4f08-81cc-abf2d42423a8
Albania,TT4G35C,1,1,Agree,3,gpt-5.1,2dbd0b2b-9b04-4e89-abfa-49ecea0dbdd7
Albania,TT4G35D,1,1,Agree,3,gpt-5.1,41aa34f2-85f9-42be-bec4-679f8688b393
Albania,TT4G35E,1,1,Agree,3,gpt-5.1,288856e1-3da9-4355-a236-3c427a5d8956
Albania,TT4G35F,1,1,Strongly agree,4,gpt-5.1,53bad54a-3437-4c65-961d-d2fb80e1a136
Albania,TT4G35G,1,1,Strongly agree,4,gpt-5.1,6b278985-9302-4eb7-9bc7-b7d4f10d946e
Albania,TT4G35H,1,1,Agree,3,gpt-5.1,060bfa98-9432-49f6-92b6-dded0b1329cc
Albania,TT4G35I,1,1,Agree,3,gpt-5.1,333af4c4-535f-4e73-a7e5-a36bcae782d6
Albania,TT4G35J,1,1,Disagree,2,gpt-5.1,7dd3f518-c1f1-40e0-bbab-1fd200b362de
Austria,TT4G35A,1,1,Agree,3,gpt-5.1,8ae25d4d-e5ef-4153-a9e9-9a9bca46e0a6
Austria,TT4G35B,1,1,Agree,3,gpt-5.1,68244718-6999-48ac-9d67-74f501b55598
Austria,TT4G35C,1,1,Agree,3,gpt-5.1,9fd26ad4-d81d-414b-9822-0921a6f02ab7
Austria,TT4G35D,1,1,Agree,3,gpt-5.1,763e5d44-b5a7-4cfc-aeb4-fd5817b65704
Austria,TT4G35E,1,1,Agree,3,gpt-5.1,839f4ed5-4352-46dc-8f6b-73040f621a7f
Austria,TT4G35F,1,1,Strongly agree,4,gpt-5.1,376c71ae-bbdd-490e-90f4-a68e93de527e
Austria,TT4G35G,1,1,Strongly agree,4,gpt-5.1,fa962e8e-4b57-49d9-a2db-14ba9788f6f3
Austria,TT4G35H,1,1,Agree,3,gpt-5.1,6042f118-7f4f-486c-9e95-a40f6ef5916c
Austria,TT4G35I,1,1,Agree,3,gpt-5.1,6f22aee9-59d3-4e11-b654-e58a1d3d6468
Austria,TT4G35J,1,1,Disagree,2,gpt-5.1,22ea8420-7d99-477c-8207-465044c2612f
Azerbaijan,TT4G35A,1,1,Agree,3,gpt-5.1,d96ac914-1014-42f4-8972-728572840ef2
Azerbaijan,TT4G35B,1,1,Agree,3,gpt-5.1,afad8d21-5657-489a-a6e0-a8650c177849
Azerbaijan,TT4G35C,1,1,Agree,3,gpt-5.1,7c14649f-5684-4537-b2e2-9edba49cef4d
Azerbaijan,TT4G35D,1,1,Agree,3,gpt-5.1,dcc7d464-8164-42f5-a7c8-b786ac8c1c5b
Azerbaijan,TT4G35E,1,1,Agree,3,gpt-5.1,3407aa22-7437-457e-b231-6135af3e2c4d
Azerbaijan,TT4G35F,1,1,Strongly agree,4,gpt-5.1,c2dc740a-29b9-4e87-af6e-3b861571c3a2
Azerbaijan,TT4G35G,1,1,Strongly agree,4,gpt-5.1,0195aa87-ae19-460e-8842-80d428c373bd
Azerbaijan,TT4G35H,1,1,Agree,3,gpt-5.1,3c730d0e-6bc8-4820-94df-2a8d67c35910
Azerbaijan,TT4G35I,1,1,Agree,3,gpt-5.1,b5c32d06-0468-4b18-bf0d-fd4c0d99a004
Azerbaijan,TT4G35J,1,1,Disagree,2,gpt-5.1,c9c6bb74-f1b6-497e-8ddb-5e8ff6f45924
Bulgaria,TT4G35A,1,1,Agree,3,gpt-5.1,a321b3cc-22fa-4f8f-bf98-867c5894ec79
Bulgaria,TT4G35B,1,1,Agree,3,gpt-5.1,8ae464ca-e164-4ea2-9c49-3035621a1dbe
Bulgaria,TT4G35C,1,1,Agree,3,gpt-5.1,ebc05c79-dd53-42f4-9aee-460cd1804545
Bulgaria,TT4G35D,1,1,Agree,3,gpt-5.1,ab7cbb68-40a2-4567-b396-febfb714439d
Bulgaria,TT4G35E,1,1,Agree,3,gpt-5.1,e01912c1-1fda-4290-9040-dfb2a1924174
Bulgaria,TT4G35F,1,1,Strongly agree,4,gpt-5.1,70d0a2f9-122b-4682-a158-9bcf009fed29
Bulgaria,TT4G35G,1,1,Strongly agree,4,gpt-5.1,01b85deb-51e2-4b7c-9059-0c209064a57e
Bulgaria,TT4G35H,1,1,Agree,3,gpt-5.1,8721d40e-9298-45e6-990b-69d43831dccc
Bulgaria,TT4G35I,1,1,Agree,3,gpt-5.1,65b88382-effd-4bfc-ada2-3545fff6f027
Bulgaria,TT4G35J,1,1,Disagree,2,gpt-5.1,30633c49-e0f2-45e3-b147-0da4723d12c1
Bahrain,TT4G35A,1,1,Strongly agree,4,gpt-5.1,723b6746-902a-46fa-a26a-a44464e6e8bd
Bahrain,TT4G35B,1,1,Strongly agree,4,gpt-5.1,f0f8280a-ea3d-4c12-a42d-d0fdf040db81
Bahrain,TT4G35C,1,1,Agree,3,gpt-5.1,f68229de-2c99-4ab5-8950-dd581f8c6db8
Bahrain,TT4G35D,1,1,Agree,3,gpt-5.1,b63970b1-2f98-4560-8d44-ecd19926e068
Bahrain,TT4G35E,1,1,Strongly agree,4,gpt-5.1,c49f5e74-2577-4a05-906e-6bfa23e58a42
Bahrain,TT4G35F,1,1,Strongly agree,4,gpt-5.1,4a969896-68bc-4ab0-9d24-20c735d98887
Bahrain,TT4G35G,1,1,Strongly agree,4,gpt-5.1,90e2f0aa-d4a7-45f7-aee2-c5b5fec440d8
Bahrain,TT4G35H,1,1,Agree,3,gpt-5.1,1c683edc-a167-4919-8f36-ef927b6c35d5
Bahrain,TT4G35I,1,1,Agree,3,gpt-5.1,8ba62236-f393-4306-a1c1-f70e406fa175
Bahrain,TT4G35J,1,1,Disagree,2,gpt-5.1,527de60b-8730-425d-b84a-ea3f2b5b26ef
Alberta (Canada),TT4G35A,1,1,Agree,3,gpt-5.1,a2b58948-7055-4b39-b0ee-13277b09d610
Alberta (Canada),TT4G35B,1,1,Agree,3,gpt-5.1,c1cc69bd-b51e-4d68-be64-d1594a65a241
Alberta (Canada),TT4G35C,1,1,Agree,3,gpt-5.1,7c04c97b-d210-4448-9a42-416186d8bcb4
Alberta (Canada),TT4G35D,1,1,Agree,3,gpt-5.1,6f4ccb6c-fe37-47ad-aa51-d66d752a0587
Alberta (Canada),TT4G35E,1,1,Agree,3,gpt-5.1,c579488b-4a81-4e59-b96b-6f7399bca1bb
Alberta (Canada),TT4G35F,1,1,Strongly agree,4,gpt-5.1,f4baf2a4-dcc0-498b-b46f-8d5300112c66
Alberta (Canada),TT4G35G,1,1,Strongly agree,4,gpt-5.1,ab25334f-72e7-4fce-80de-78734f03042f
Alberta (Canada),TT4G35H,1,1,Agree,3,gpt-5.1,5125771b-c503-49a6-9c96-d261395ffff6
Alberta (Canada),TT4G35I,1,1,Agree,3,gpt-5.1,2d543806-625c-4325-ac80-eef4e975c571
Alberta (Canada),TT4G35J,1,1,Disagree,2,gpt-5.1,362b5ff2-cfa6-487f-b93e-d33a9d2273f5
Chile,TT4G35A,1,1,Agree,3,gpt-5.1,29a627db-c3aa-4853-9964-57557fa22e0b
Chile,TT4G35B,1,1,Agree,3,gpt-5.1,e7a5ec07-f6fc-48e1-8980-b56c8caaa10f
Chile,TT4G35C,1,1,Agree,3,gpt-5.1,35882813-e36e-40da-ab1a-16defa489b76
Chile,TT4G35D,1,1,Agree,3,gpt-5.1,4a5ac23e-b165-4e11-afbb-202c6bc1c6fe
Chile,TT4G35E,1,1,Strongly agree,4,gpt-5.1,ee1c68df-0b25-49de-a052-17e6c2ce81bc
Chile,TT4G35F,1,1,Strongly agree,4,gpt-5.1,ced94108-10b0-416d-9b80-b17d612486de
Chile,TT4G35G,1,1,Strongly agree,4,gpt-5.1,4837509a-dc38-4bce-b342-b2166db5a41e
Chile,TT4G35H,1,1,Agree,3,gpt-5.1,99f00d2f-86dc-4c4c-aedd-cfca1d0bc40c
Chile,TT4G35I,1,1,Agree,3,gpt-5.1,57b04d2a-cf42-4eb1-a18a-1c351406f536
Chile,TT4G35J,1,1,Disagree,2,gpt-5.1,e30535f2-4a36-4c91-a5ae-8cda4739d65e
Colombia,TT4G35A,1,1,Agree,3,gpt-5.1,1a1b9e3c-257c-4e54-aa01-7547d1eacc29
Colombia,TT4G35B,1,1,Agree,3,gpt-5.1,7265687f-d60b-4134-b73b-42ea0a002f71
Colombia,TT4G35C,1,1,Agree,3,gpt-5.1,7af672de-551f-4173-94ae-869d28fcdeeb
Colombia,TT4G35D,1,1,Agree,3,gpt-5.1,556f918c-59db-4ede-a64f-f79e3dd07cd5
Colombia,TT4G35E,1,1,Agree,3,gpt-5.1,306a7924-6067-404a-97a1-e9f1b0b81779
Colombia,TT4G35F,1,1,Strongly agree,4,gpt-5.1,5a7226e0-123c-48cf-ae79-dbbe373561cd
Colombia,TT4G35G,1,1,Strongly agree,4,gpt-5.1,2ff2e12e-1374-4864-8fcc-d056b0b20173
Colombia,TT4G35H,1,1,Agree,3,gpt-5.1,9224f23d-ef3f-47e2-899e-643d1c02cd42
Colombia,TT4G35I,1,1,Agree,3,gpt-5.1,9ad80e82-1b67-458b-93c1-a8fb3c6c7416
Colombia,TT4G35J,1,1,Disagree,2,gpt-5.1,fb9b8081-5b8b-41ba-b49b-165f896cdf3b
Costa Rica,TT4G35A,1,1,Strongly agree,4,gpt-5.1,36e75304-2ee3-4b72-b1d1-bedceb584664
Costa Rica,TT4G35B,1,1,Agree,3,gpt-5.1,cf89202b-795f-48de-a0d7-ee353f3b3329
Costa Rica,TT4G35C,1,1,Agree,3,gpt-5.1,afe3d425-bf87-4c29-902a-d38e4c229424
Costa Rica,TT4G35D,1,1,Agree,3,gpt-5.1,b1d2f191-d0fb-4524-b24f-4ccf938ebece
Costa Rica,TT4G35E,1,1,Strongly agree,4,gpt-5.1,2bcc94ae-4d5e-4474-8c02-b60639213ba3
Costa Rica,TT4G35F,1,1,Strongly agree,4,gpt-5.1,a852d456-1fff-416b-adde-e869f00151d8
Costa Rica,TT4G35G,1,1,Strongly agree,4,gpt-5.1,69d8a8ed-b927-4fea-bb6e-b492b937a748
Costa Rica,TT4G35H,1,1,Agree,3,gpt-5.1,d4960b82-510d-46bc-b73d-6133570c7170
Costa Rica,TT4G35I,1,1,Agree,3,gpt-5.1,4b51b5b6-e170-499c-af84-3f573a001479
Costa Rica,TT4G35J,1,1,Disagree,2,gpt-5.1,88390669-fde9-48df-8ddc-bbdea997c736
Shanghai (China),TT4G35A,1,1,Strongly agree,4,gpt-5.1,f7b9a562-dde7-4568-b4bb-97c63f44fb9f
Shanghai (China),TT4G35B,1,1,Agree,3,gpt-5.1,920dcf98-dbb8-49f4-9ea6-2cd2885f789e
Shanghai (China),TT4G35C,1,1,Agree,3,gpt-5.1,00a32479-b374-4c5b-9f2a-ba7b6c87fa43
Shanghai (China),TT4G35D,1,1,Agree,3,gpt-5.1,d963fa7d-300c-4a25-8af2-f92c2d5e2b4f
Shanghai (China),TT4G35E,1,1,Strongly agree,4,gpt-5.1,0fab7004-2f7d-4ff2-8a81-0d6d84e4d059
Shanghai (China),TT4G35F,1,1,Strongly agree,4,gpt-5.1,cc2a5bd8-bc93-478a-b71f-469ea81c9fd6
Shanghai (China),TT4G35G,1,1,Strongly agree,4,gpt-5.1,ffe90b1d-5f4e-4f27-a1da-3f3fa617512b
Shanghai (China),TT4G35H,1,1,Agree,3,gpt-5.1,ef78a9b7-d3b4-424a-8c68-02feb8f8e33d
Shanghai (China),TT4G35I,1,1,Agree,3,gpt-5.1,1a5c08d3-a7cd-4399-bdc4-8c8a9d83200f
Shanghai (China),TT4G35J,1,1,Agree,3,gpt-5.1,22b65c00-4e58-4256-ba10-2d724478b19f
Cyprus,TT4G35B,1,1,Strongly agree,4,gpt-5.1,c7a64e4d-4cee-493f-9b9c-84aa9cd5de7b
Cyprus,TT4G35A,1,1,Agree,3,gpt-5.1,efda5229-4117-48de-acac-3dadbc0be023
Cyprus,TT4G35C,1,1,Agree,3,gpt-5.1,2a45d3da-417f-401e-9b1b-921e220ff810
Cyprus,TT4G35D,1,1,Agree,3,gpt-5.1,e56dd59f-93f8-42da-8dae-a5cce4c94873
Cyprus,TT4G35E,1,1,Strongly agree,4,gpt-5.1,023ef810-5806-464d-bf26-03865271793b
Cyprus,TT4G35F,1,1,Strongly agree,4,gpt-5.1,e92e6687-d2e8-47fa-a02b-3dacbf86fa8e
Cyprus,TT4G35H,1,1,Agree,3,gpt-5.1,bb2a495f-5c06-441d-98fd-da80e2167ffe
Cyprus,TT4G35G,1,1,Strongly agree,4,gpt-5.1,044eca1c-80fe-4ba4-b7c6-2899449a5044
Cyprus,TT4G35I,1,1,Agree,3,gpt-5.1,7a73950c-9fae-44ce-9bf7-c714469acacd
Cyprus,TT4G35J,1,1,Disagree,2,gpt-5.1,78e035b2-6d4c-46b1-9f6e-14ba538c75b7
Czechia,TT4G35A,1,1,Agree,3,gpt-5.1,f4620604-117a-4b8c-b492-1c5ea50c4a3c
Czechia,TT4G35B,1,1,Agree,3,gpt-5.1,fc93a0ed-0460-4dd9-91f6-90991aba4a36
Czechia,TT4G35C,1,1,Agree,3,gpt-5.1,d1d4d704-298a-4705-a80d-777fb0656a0e
Czechia,TT4G35D,1,1,Agree,3,gpt-5.1,9a920cc4-da3a-479a-876f-1284c17ba68f
Czechia,TT4G35E,1,1,Agree,3,gpt-5.1,7d5829b2-3b7f-44bb-ac24-ff99e86fd203
Czechia,TT4G35F,1,1,Strongly agree,4,gpt-5.1,b9395459-0be4-46b3-ae21-fd6f1bd18b62
Czechia,TT4G35G,1,1,Strongly agree,4,gpt-5.1,afacc34f-9bd9-4a9b-ab3c-05e45ea55c2b
Czechia,TT4G35H,1,1,Agree,3,gpt-5.1,ffe3a464-67be-46bc-8c7c-385a628f3c7a
Czechia,TT4G35I,1,1,Agree,3,gpt-5.1,0a202694-87db-4105-8303-41f68398aa9a
Czechia,TT4G35J,1,1,Disagree,2,gpt-5.1,cb5c2c43-c22d-4ebf-afd1-7316aa1fb230
Denmark,TT4G35A,1,1,Agree,3,gpt-5.1,fb190b40-8e51-4967-818a-dc8964320c9a
Denmark,TT4G35B,1,1,Agree,3,gpt-5.1,88521666-1661-4f8b-b169-e49a5008f14e
Denmark,TT4G35C,1,1,Agree,3,gpt-5.1,4f6c8cde-fc5f-409b-a373-c2a026dba377
Denmark,TT4G35D,1,1,Agree,3,gpt-5.1,208032f3-0b43-495e-9c45-4629f6e5a373
Denmark,TT4G35E,1,1,Agree,3,gpt-5.1,0cf6ac5f-16e5-4a2c-b6d2-4cf6794487b1
